nomburg_cluster_id	nomburg_cluster_representative	nomburg_protein_name	gene_name	ncbi_id	virus	taxon_id	nomburg_cluster_count	superkingdom	phylum	class	order	family	genus	species	structure_filepaths
12370	hypothetical_protein_EXH56_gp1__YP_009551331__Human_DNA_virus__1904876	hypothetical_protein_EXH56_gp1__YP_009551331__Human_DNA_virus__1904876	hypothetical_protein_EXH56_gp1	YP_009551331	Human_DNA_virus	;1904876;	1	Viruses	NA	NA	NA	undefined_family	NA	Human_DNA_virus	viral_structures/undefined_family/hypothetical_protein_EXH56_gp1__YP_009551331__Human_DNA_virus__1904876.pdb
3226	E3S__YP_009246365__Bat_mastadenovirus_WIV9__1788436	E3S__YP_009246365__Bat_mastadenovirus_WIV9__1788436	E3S	YP_009246365	Bat_mastadenovirus_WIV9	;1788436;	3	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV9	viral_structures/Adenoviridae/E3S__YP_009246365__Bat_mastadenovirus_WIV9__1788436.pdb
3226	E3S__YP_009246365__Bat_mastadenovirus_WIV9__1788436	E3S__YP_009246437__Bat_mastadenovirus_WIV11__1788433	E3S	YP_009246437	Bat_mastadenovirus_WIV11	;1788433;	3	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV11	viral_structures/Adenoviridae/E3S__YP_009246437__Bat_mastadenovirus_WIV11__1788433.pdb
3226	E3S__YP_009246365__Bat_mastadenovirus_WIV9__1788436	E3S__YP_009246398__Bat_mastadenovirus_WIV10__1788432	E3S	YP_009246398	Bat_mastadenovirus_WIV10	;1788432;	3	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Bat_mastadenovirus_WIV10	viral_structures/Adenoviridae/E3S__YP_009246398__Bat_mastadenovirus_WIV10__1788432.pdb
1572	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2__YP_163736__Influenza_A_virus_-A_Puerto_Rico_8_1934-H1N1--__211044	HA2	YP_163736	Influenza_A_virus_-A_Puerto_Rico_8_1934-H1N1--	;211044;	6	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza_A_virus_(A/Puerto_Rico/8/1934(H1N1))	viral_structures/Orthomyxoviridae/HA2__YP_163736__Influenza_A_virus_-A_Puerto_Rico_8_1934-H1N1--__211044.pdb
1572	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2__YP_529487__Influenza_A_virus_-A_goose_Guangdong_1_1996-H5N1--__93838	HA2	YP_529487	Influenza_A_virus_-A_goose_Guangdong_1_1996-H5N1--	;93838;	6	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza_A_virus_(A/goose/Guangdong/1/1996(H5N1))	viral_structures/Orthomyxoviridae/HA2__YP_529487__Influenza_A_virus_-A_goose_Guangdong_1_1996-H5N1--__93838.pdb
1572	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2__YP_009121767__Influenza_A_virus_-A_California_07_2009-H1N1--__641809	HA2	YP_009121767	Influenza_A_virus_-A_California_07_2009-H1N1--	;641809;	6	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza_A_virus_(A/California/07/2009(H1N1))	viral_structures/Orthomyxoviridae/HA2__YP_009121767__Influenza_A_virus_-A_California_07_2009-H1N1--__641809.pdb
1572	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2__YP_009118483__Influenza_A_virus_-A_Shanghai_02_2013-H7N9--__1332244	HA2	YP_009118483	Influenza_A_virus_-A_Shanghai_02_2013-H7N9--	;1332244;	6	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza_A_virus_(A/Shanghai/02/2013(H7N9))	viral_structures/Orthomyxoviridae/HA2__YP_009118483__Influenza_A_virus_-A_Shanghai_02_2013-H7N9--__1332244.pdb
1572	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2	YP_308876	Influenza_A_virus_-A_New_York_392_2004-H3N2--	;335341;	6	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza_A_virus_(A/New_York/392/2004(H3N2))	viral_structures/Orthomyxoviridae/HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341.pdb
1572	HA2__YP_308876__Influenza_A_virus_-A_New_York_392_2004-H3N2--__335341	HA2__YP_308874__Influenza_A_virus_-A_Korea_426_1968-H2N2--__488241	HA2	YP_308874	Influenza_A_virus_-A_Korea_426_1968-H2N2--	;488241;	6	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza_A_virus_(A/Korea/426/1968(H2N2))	viral_structures/Orthomyxoviridae/HA2__YP_308874__Influenza_A_virus_-A_Korea_426_1968-H2N2--__488241.pdb
3224	membrane_protein_US8A__YP_009137221__Human_alphaherpesvirus_2__10310	membrane_protein_US8A__YP_009137144__Human_alphaherpesvirus_1__10298	membrane_protein_US8A	YP_009137144	Human_alphaherpesvirus_1	;10298;	3	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_1	viral_structures/Herpesviridae/membrane_protein_US8A__YP_009137144__Human_alphaherpesvirus_1__10298.pdb
3224	membrane_protein_US8A__YP_009137221__Human_alphaherpesvirus_2__10310	membrane_protein_US8A__YP_009137221__Human_alphaherpesvirus_2__10310	membrane_protein_US8A	YP_009137221	Human_alphaherpesvirus_2	;10310;	3	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human_alphaherpesvirus_2	viral_structures/Herpesviridae/membrane_protein_US8A__YP_009137221__Human_alphaherpesvirus_2__10310.pdb
4665	protein_UL138__YP_081578__Human_betaherpesvirus_5__10359	protein_UL138__YP_081578__Human_betaherpesvirus_5__10359	protein_UL138	YP_081578	Human_betaherpesvirus_5	;10359;	2	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/protein_UL138__YP_081578__Human_betaherpesvirus_5__10359.pdb
12282	protein_O7__YP_004935975__Cercopithecine_betaherpesvirus_5__50292	protein_O7__YP_004935975__Cercopithecine_betaherpesvirus_5__50292	protein_O7	YP_004935975	Cercopithecine_betaherpesvirus_5	;50292;	1	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine_betaherpesvirus_5	viral_structures/Herpesviridae/protein_O7__YP_004935975__Cercopithecine_betaherpesvirus_5__50292.pdb
2532	membrane_protein_O20__YP_004936109__Cercopithecine_betaherpesvirus_5__50292	membrane_protein_O20__YP_004936109__Cercopithecine_betaherpesvirus_5__50292	membrane_protein_O20	YP_004936109	Cercopithecine_betaherpesvirus_5	;50292;	4	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine_betaherpesvirus_5	viral_structures/Herpesviridae/membrane_protein_O20__YP_004936109__Cercopithecine_betaherpesvirus_5__50292.pdb
4659	hypothetical_protein_HhV6Bgp099__NP_050274__Human_betaherpesvirus_6B__32604	hypothetical_protein_HhV6Bgp099__NP_050274__Human_betaherpesvirus_6B__32604	hypothetical_protein_HhV6Bgp099	NP_050274	Human_betaherpesvirus_6B	;32604;	2	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_6B	viral_structures/Herpesviridae/hypothetical_protein_HhV6Bgp099__NP_050274__Human_betaherpesvirus_6B__32604.pdb
4659	hypothetical_protein_HhV6Bgp099__NP_050274__Human_betaherpesvirus_6B__32604	hypothetical_protein_HhV6Bgp002__NP_050177__Human_betaherpesvirus_6B__32604	hypothetical_protein_HhV6Bgp002	NP_050177	Human_betaherpesvirus_6B	;32604;	2	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_6B	viral_structures/Herpesviridae/hypothetical_protein_HhV6Bgp002__NP_050177__Human_betaherpesvirus_6B__32604.pdb
12262	protein_C,_partial__YP_003587923__Vesicular_stomatitis_Indiana_virus__11277	protein_C,_partial__YP_003587923__Vesicular_stomatitis_Indiana_virus__11277	protein_C,_partial	YP_003587923	Vesicular_stomatitis_Indiana_virus	;11277;	1	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Vesiculovirus	Vesicular_stomatitis_Indiana_virus	viral_structures/Rhabdoviridae/protein_C,_partial__YP_003587923__Vesicular_stomatitis_Indiana_virus__11277.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	cresent_formation_protein__YP_010085545__Akhmeta_virus__2200830	cresent_formation_protein	YP_010085545	Akhmeta_virus	;2200830;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/cresent_formation_protein__YP_010085545__Akhmeta_virus__2200830.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	CPXV100_protein__NP_851585__Cowpox_virus__10243	CPXV100_protein	NP_851585	Cowpox_virus	;10243;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox_virus	viral_structures/Poxviridae/CPXV100_protein__NP_851585__Cowpox_virus__10243.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	Crescent_membrane_and_immature_virion_formation_protein__YP_009408469__NY_014_poxvirus__2025360	Crescent_membrane_and_immature_virion_formation_protein	YP_009408469	NY_014_poxvirus	;2025360;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Centapoxvirus	NY_014_poxvirus	viral_structures/Poxviridae/Crescent_membrane_and_immature_virion_formation_protein__YP_009408469__NY_014_poxvirus__2025360.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	Crescent_membrane_and_immature_virion_formation_protein__YP_010377078__Monkeypox_virus__10244	Crescent_membrane_and_immature_virion_formation_protein	YP_010377078	Monkeypox_virus	;10244;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/Crescent_membrane_and_immature_virion_formation_protein__YP_010377078__Monkeypox_virus__10244.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	hypothetical_protein_VARVgp074__NP_042118__Variola_virus__10255	hypothetical_protein_VARVgp074	NP_042118	Variola_virus	;10255;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/hypothetical_protein_VARVgp074__NP_042118__Variola_virus__10255.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	61R_protein__NP_073446__Yaba-like_disease_virus__132475	61R_protein	NP_073446	Yaba-like_disease_virus	;132475;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/61R_protein__NP_073446__Yaba-like_disease_virus__132475.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	hypothetical_protein_YMTVg61R__NP_938316__Yaba_monkey_tumor_virus__38804	hypothetical_protein_YMTVg61R	NP_938316	Yaba_monkey_tumor_virus	;38804;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba_monkey_tumor_virus	viral_structures/Poxviridae/hypothetical_protein_YMTVg61R__NP_938316__Yaba_monkey_tumor_virus__38804.pdb
539	hypothetical_protein_DpV83gp070__YP_227445__Deerpox_virus_W-848-83__305674	hypothetical_protein_VACWR089__YP_232971__Vaccinia_virus__10245	hypothetical_protein_VACWR089	YP_232971	Vaccinia_virus	;10245;	17	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/hypothetical_protein_VACWR089__YP_232971__Vaccinia_virus__10245.pdb
4650	protein_UL148C__YP_081584__Human_betaherpesvirus_5__10359	protein_UL148C__YP_081584__Human_betaherpesvirus_5__10359	protein_UL148C	YP_081584	Human_betaherpesvirus_5	;10359;	2	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Human_betaherpesvirus_5	viral_structures/Herpesviridae/protein_UL148C__YP_081584__Human_betaherpesvirus_5__10359.pdb
12227	bet_protein_fragment,_partial__NP_597745__Simian_foamy_virus__11642	bet_protein_fragment,_partial__NP_597745__Simian_foamy_virus__11642	bet_protein_fragment,_partial	NP_597745	Simian_foamy_virus	;11642;	1	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Spumavirus	Simian_foamy_virus	viral_structures/Retroviridae/bet_protein_fragment,_partial__NP_597745__Simian_foamy_virus__11642.pdb
12224	MC006L__NP_043957__Molluscum_contagiosum_virus_subtype_1__10280	MC006L__NP_043957__Molluscum_contagiosum_virus_subtype_1__10280	MC006L	NP_043957	Molluscum_contagiosum_virus_subtype_1	;10280;	1	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscum_contagiosum_virus_subtype_1	viral_structures/Poxviridae/MC006L__NP_043957__Molluscum_contagiosum_virus_subtype_1__10280.pdb
2530	ORF7a_protein__YP_003858589__Bat_coronavirus_BM48-31_BGR_2008__864596	hypothetical_protein_sars7a__NP_828857__SARS_coronavirus_Tor2__227984	hypothetical_protein_sars7a	NP_828857	SARS_coronavirus_Tor2	;227984;	4	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	SARS_coronavirus_Tor2	viral_structures/Coronaviridae/hypothetical_protein_sars7a__NP_828857__SARS_coronavirus_Tor2__227984.pdb
2530	ORF7a_protein__YP_003858589__Bat_coronavirus_BM48-31_BGR_2008__864596	ORF7a_protein__YP_009825057__SARS_coronavirus_Tor2__227984	ORF7a_protein	YP_009825057	SARS_coronavirus_Tor2	;227984;	4	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	SARS_coronavirus_Tor2	viral_structures/Coronaviridae/ORF7a_protein__YP_009825057__SARS_coronavirus_Tor2__227984.pdb
2530	ORF7a_protein__YP_003858589__Bat_coronavirus_BM48-31_BGR_2008__864596	ORF7a_protein__YP_009724395__Severe_acute_respiratory_syndrome_coronavirus_2__2697049	ORF7a_protein	YP_009724395	Severe_acute_respiratory_syndrome_coronavirus_2	;2697049;	4	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe_acute_respiratory_syndrome_coronavirus_2	viral_structures/Coronaviridae/ORF7a_protein__YP_009724395__Severe_acute_respiratory_syndrome_coronavirus_2__2697049.pdb
842	NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901	NS2_protein__YP_001491552__Hepatitis_C_virus_genotype_3__356114	NS2_protein	YP_001491552	Hepatitis_C_virus_genotype_3	;356114;	10	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepatitis_C_virus_genotype_3	viral_structures/Flaviviridae/NS2_protein__YP_001491552__Hepatitis_C_virus_genotype_3__356114.pdb
842	NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901	NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901	NS2_protein	YP_009272684	Hepatitis_C_virus_genotype_7	;1544901;	10	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepatitis_C_virus_genotype_7	viral_structures/Flaviviridae/NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901.pdb
842	NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901	NS2_protein__YP_009272651__Hepatitis_C_virus_genotype_5__33746	NS2_protein	YP_009272651	Hepatitis_C_virus_genotype_5	;33746;	10	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepatitis_C_virus_genotype_5	viral_structures/Flaviviridae/NS2_protein__YP_009272651__Hepatitis_C_virus_genotype_5__33746.pdb
842	NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901	NS2_protein__YP_009272639__Hepatitis_C_virus_genotype_4__33745	NS2_protein	YP_009272639	Hepatitis_C_virus_genotype_4	;33745;	10	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepatitis_C_virus_genotype_4	viral_structures/Flaviviridae/NS2_protein__YP_009272639__Hepatitis_C_virus_genotype_4__33745.pdb
842	NS2_protein__YP_009272684__Hepatitis_C_virus_genotype_7__1544901	nonstructural_protein_NS2__NP_751923__Hepatitis_C_virus_genotype_1__41856	nonstructural_protein_NS2	NP_751923	Hepatitis_C_virus_genotype_1	;41856;	10	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepatitis_C_virus_genotype_1	viral_structures/Flaviviridae/nonstructural_protein_NS2__NP_751923__Hepatitis_C_virus_genotype_1__41856.pdb
12183	uncovered_polypeptide_polyprotein__NP_047200_0-169__Aichi_virus_1__1313215	uncovered_polypeptide_polyprotein__NP_047200_0-169__Aichi_virus_1__1313215	uncovered_polypeptide_polyprotein	NP_047200_0-169	Aichi_virus_1	;1313215;	1	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichi_virus_1	viral_structures/Picornaviridae/uncovered_polypeptide_polyprotein__NP_047200_0-169__Aichi_virus_1__1313215.pdb
4646	assembly_activating_protein__YP_009154714__Bearded_dragon_parvovirus__1670662	assembly_activating_protein_AAP__YP_004030758__adeno-associated_virus_2__10804	assembly_activating_protein_AAP	YP_004030758	adeno-associated_virus_2	;10804;	2	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	adeno-associated_virus_2	viral_structures/Parvoviridae/assembly_activating_protein_AAP__YP_004030758__adeno-associated_virus_2__10804.pdb
1996	envelope_glycoprotein__YP_009344861__Murine_roseolovirus__1940555	IE_glycoprotein__NP_042911__Human_betaherpesvirus_6A__32603	IE_glycoprotein	NP_042911	Human_betaherpesvirus_6A	;32603;	5	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_6A	viral_structures/Herpesviridae/IE_glycoprotein__NP_042911__Human_betaherpesvirus_6A__32603.pdb
1996	envelope_glycoprotein__YP_009344861__Murine_roseolovirus__1940555	immediate-early_protein_6__NP_050198__Human_betaherpesvirus_6B__32604	immediate-early_protein_6	NP_050198	Human_betaherpesvirus_6B	;32604;	5	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_6B	viral_structures/Herpesviridae/immediate-early_protein_6__NP_050198__Human_betaherpesvirus_6B__32604.pdb
1996	envelope_glycoprotein__YP_009344861__Murine_roseolovirus__1940555	envelope_glycoprotein_UL37__YP_073758__Human_betaherpesvirus_7__10372	envelope_glycoprotein_UL37	YP_073758	Human_betaherpesvirus_7	;10372;	5	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human_betaherpesvirus_7	viral_structures/Herpesviridae/envelope_glycoprotein_UL37__YP_073758__Human_betaherpesvirus_7__10372.pdb
4643	131R_protein__NP_073516__Yaba-like_disease_virus__132475	hypothetical_protein_YMTVg131R__NP_938386__Yaba_monkey_tumor_virus__38804	hypothetical_protein_YMTVg131R	NP_938386	Yaba_monkey_tumor_virus	;38804;	2	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba_monkey_tumor_virus	viral_structures/Poxviridae/hypothetical_protein_YMTVg131R__NP_938386__Yaba_monkey_tumor_virus__38804.pdb
4643	131R_protein__NP_073516__Yaba-like_disease_virus__132475	131R_protein__NP_073516__Yaba-like_disease_virus__132475	131R_protein	NP_073516	Yaba-like_disease_virus	;132475;	2	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/131R_protein__NP_073516__Yaba-like_disease_virus__132475.pdb
4641	ORF9b_protein__YP_009825062__SARS_coronavirus_Tor2__227984	ORF9b_protein__YP_009825062__SARS_coronavirus_Tor2__227984	ORF9b_protein	YP_009825062	SARS_coronavirus_Tor2	;227984;	2	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	SARS_coronavirus_Tor2	viral_structures/Coronaviridae/ORF9b_protein__YP_009825062__SARS_coronavirus_Tor2__227984.pdb
4641	ORF9b_protein__YP_009825062__SARS_coronavirus_Tor2__227984	hypothetical_protein_sars9b__NP_828859__SARS_coronavirus_Tor2__227984	hypothetical_protein_sars9b	NP_828859	SARS_coronavirus_Tor2	;227984;	2	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	SARS_coronavirus_Tor2	viral_structures/Coronaviridae/hypothetical_protein_sars9b__NP_828859__SARS_coronavirus_Tor2__227984.pdb
683	phosphoprotein__YP_009325413__Lleida_bat_lyssavirus__1213198	phosphoprotein__YP_001285394__European_bat_2_lyssavirus__57483	phosphoprotein	YP_001285394	European_bat_2_lyssavirus	;57483;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	European_bat_2_lyssavirus	viral_structures/Rhabdoviridae/phosphoprotein__YP_001285394__European_bat_2_lyssavirus__57483.pdb
683	phosphoprotein__YP_009325413__Lleida_bat_lyssavirus__1213198	phosphoprotein__YP_001285389__European_bat_1_lyssavirus__57482	phosphoprotein	YP_001285389	European_bat_1_lyssavirus	;57482;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	European_bat_1_lyssavirus	viral_structures/Rhabdoviridae/phosphoprotein__YP_001285389__European_bat_1_lyssavirus__57482.pdb
683	phosphoprotein__YP_009325413__Lleida_bat_lyssavirus__1213198	phosphoprotein_M1__YP_142351__Lyssavirus_mokola__12538	phosphoprotein_M1	YP_142351	Lyssavirus_mokola	;12538;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Lyssavirus_mokola	viral_structures/Rhabdoviridae/phosphoprotein_M1__YP_142351__Lyssavirus_mokola__12538.pdb
683	phosphoprotein__YP_009325413__Lleida_bat_lyssavirus__1213198	phosphoprotein_M1__NP_056794__Lyssavirus_rabies__11292	phosphoprotein_M1	NP_056794	Lyssavirus_rabies	;11292;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Lyssavirus_rabies	viral_structures/Rhabdoviridae/phosphoprotein_M1__NP_056794__Lyssavirus_rabies__11292.pdb
683	phosphoprotein__YP_009325413__Lleida_bat_lyssavirus__1213198	phosphoprotein__YP_007641403__Lyssavirus_duvenhage__38767	phosphoprotein	YP_007641403	Lyssavirus_duvenhage	;38767;	13	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Lyssavirus_duvenhage	viral_structures/Rhabdoviridae/phosphoprotein__YP_007641403__Lyssavirus_duvenhage__38767.pdb
4637	ORF092_hypothetical_protein__NP_957869__Orf_virus__10258	ORF092_hypothetical_protein__NP_957869__Orf_virus__10258	ORF092_hypothetical_protein	NP_957869	Orf_virus	;10258;	2	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Orf_virus	viral_structures/Poxviridae/ORF092_hypothetical_protein__NP_957869__Orf_virus__10258.pdb
3214	VP3__YP_008798240__Gyrovirus_Tu789__1415628	VP3__YP_008798240__Gyrovirus_Tu789__1415628	VP3	YP_008798240	Gyrovirus_Tu789	;1415628;	3	Viruses	NA	NA	NA	Anelloviridae	Gyrovirus	Gyrovirus_Tu789	viral_structures/Anelloviridae/VP3__YP_008798240__Gyrovirus_Tu789__1415628.pdb
3214	VP3__YP_008798240__Gyrovirus_Tu789__1415628	VP3__YP_005454311__Gyrovirus_GyV3__1163715	VP3	YP_005454311	Gyrovirus_GyV3	;1163715;	3	Viruses	NA	NA	NA	Anelloviridae	Gyrovirus	Gyrovirus_GyV3	viral_structures/Anelloviridae/VP3__YP_005454311__Gyrovirus_GyV3__1163715.pdb
12121	protein_LF3__YP_401707__Human_gammaherpesvirus_4__10376	protein_LF3__YP_401707__Human_gammaherpesvirus_4__10376	protein_LF3	YP_401707	Human_gammaherpesvirus_4	;10376;	1	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human_gammaherpesvirus_4	viral_structures/Herpesviridae/protein_LF3__YP_401707__Human_gammaherpesvirus_4__10376.pdb
12120	hypothetical_protein__YP_009389533__Human_fecal_virus_Jorvi2__2017081	hypothetical_protein__YP_009389533__Human_fecal_virus_Jorvi2__2017081	hypothetical_protein	YP_009389533	Human_fecal_virus_Jorvi2	;2017081;	1	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	NA	Human_fecal_virus_Jorvi2	viral_structures/Circoviridae/hypothetical_protein__YP_009389533__Human_fecal_virus_Jorvi2__2017081.pdb
4623	putative_capsid_protein__YP_009142781__Phytophthora_parasitica_virus_Viruses.__X	putative_capsid_protein__YP_008431134__Parvovirus_NIH-CQV__1341019	putative_capsid_protein	YP_008431134	Parvovirus_NIH-CQV	;1341019;	2	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	NA	Parvovirus_NIH-CQV	viral_structures/Parvoviridae/putative_capsid_protein__YP_008431134__Parvovirus_NIH-CQV__1341019.pdb
12063	MC024L__NP_043975__Molluscum_contagiosum_virus_subtype_1__10280	MC024L__NP_043975__Molluscum_contagiosum_virus_subtype_1__10280	MC024L	NP_043975	Molluscum_contagiosum_virus_subtype_1	;10280;	1	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscum_contagiosum_virus_subtype_1	viral_structures/Poxviridae/MC024L__NP_043975__Molluscum_contagiosum_virus_subtype_1__10280.pdb
734	GP91__YP_007417857__Caviid_betaherpesvirus_2__33706	protein_UL91__YP_004936057__Cercopithecine_betaherpesvirus_5__50292	protein_UL91	YP_004936057	Cercopithecine_betaherpesvirus_5	;50292;	12	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine_betaherpesvirus_5	viral_structures/Herpesviridae/protein_UL91__YP_004936057__Cercopithecine_betaherpesvirus_5__50292.pdb
